model,model_ru,n_features,feature_set,validation,metric,value,ci_low,ci_high,value_ci,source_table,comparison_group,diff_event_minus_baseline,p_boot_two_sided
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,precision,0.85,0.6818181818181818,1.0,0.850 [0.682; 1.000],baseline_vs_event_metrics_df,spectral_baseline,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,npv,0.8461538461538461,0.6153846153846154,1.0,0.846 [0.615; 1.000],baseline_vs_event_metrics_df,spectral_baseline,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,f1,0.8717948717948718,0.7428571428571429,0.9714285714285714,0.872 [0.743; 0.971],baseline_vs_event_metrics_df,spectral_baseline,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,mcc,0.6882577059149438,0.42192650784464586,0.9354143466934854,0.688 [0.422; 0.935],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,roc_auc,0.8121980676328503,0.7473103757944183,0.8766660342407625,0.812 [0.747; 0.877],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,pr_auc,0.8563730246604517,0.7863513171204342,0.9164031825812743,0.856 [0.786; 0.916],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,accuracy,0.75,0.6890243902439024,0.8170731707317073,0.750 [0.689; 0.817],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,balanced_accuracy,0.75,0.6859082983354956,0.8170744842546134,0.750 [0.686; 0.817],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,sensitivity,0.75,0.6666666666666666,0.8369628412537917,0.750 [0.667; 0.837],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,specificity,0.75,0.6499837662337663,0.8481108553893363,0.750 [0.650; 0.848],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,precision,0.7931034482758621,0.7051282051282052,0.875,0.793 [0.705; 0.875],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,npv,0.7012987012987013,0.597217039800995,0.8,0.701 [0.597; 0.800],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,f1,0.770949720670391,0.6989214924212982,0.8361581920903954,0.771 [0.699; 0.836],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,mcc,0.4971931966421923,0.37057670952612537,0.6309267359619783,0.497 [0.371; 0.631],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,holdout,roc_auc,0.8721804511278196,0.7384615384615385,0.9682783882783883,0.872 [0.738; 0.968],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,holdout,pr_auc,0.9214393663872458,0.8234312959985904,0.9839040765203523,0.921 [0.823; 0.984],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,holdout,accuracy,0.7878787878787878,0.6363636363636364,0.9090909090909091,0.788 [0.636; 0.909],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,holdout,balanced_accuracy,0.7969924812030075,0.6458333333333333,0.9250892857142853,0.797 [0.646; 0.925],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,holdout,sensitivity,0.7368421052631579,0.5293343653250774,0.9166666666666666,0.737 [0.529; 0.917],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,holdout,specificity,0.8571428571428571,0.6663043478260869,1.0,0.857 [0.666; 1.000],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,holdout,precision,0.875,0.6923076923076923,1.0,0.875 [0.692; 1.000],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,holdout,npv,0.7058823529411765,0.4704901960784314,0.9047619047619048,0.706 [0.470; 0.905],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,holdout,f1,0.8,0.631578947368421,0.926829268292683,0.800 [0.632; 0.927],baseline_vs_event_metrics_df,spectral_baseline,,
rf,Случайный лес,61.0,spectral_baseline,holdout,mcc,0.5873971250985845,0.28578699785818873,0.831038506929733,0.587 [0.286; 0.831],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,cv_oof,roc_auc,0.7933272946859903,0.7194291121660233,0.8604703411588447,0.793 [0.719; 0.860],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,cv_oof,pr_auc,0.8448217874954231,0.7690958573960357,0.9068533354595216,0.845 [0.769; 0.907],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,cv_oof,accuracy,0.7073170731707317,0.6341463414634146,0.774390243902439,0.707 [0.634; 0.774],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,cv_oof,balanced_accuracy,0.6998792270531401,0.6259758766942438,0.7682533053314877,0.700 [0.626; 0.768],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,cv_oof,sensitivity,0.7608695652173914,0.6736690283400809,0.8461538461538461,0.761 [0.674; 0.846],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,cv_oof,specificity,0.6388888888888888,0.5211267605633803,0.7532512008539406,0.639 [0.521; 0.753],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,cv_oof,precision,0.7291666666666666,0.6352941176470588,0.8172068858560795,0.729 [0.635; 0.817],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,cv_oof,npv,0.6764705882352942,0.5555128205128206,0.782608695652174,0.676 [0.556; 0.783],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,cv_oof,f1,0.7446808510638298,0.6704545454545454,0.8095357142857142,0.745 [0.670; 0.810],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,cv_oof,mcc,0.40268712662254674,0.25304752260739055,0.5397869096670566,0.403 [0.253; 0.540],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,holdout,roc_auc,0.8045112781954887,0.6321994293585202,0.9380276541640177,0.805 [0.632; 0.938],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,holdout,pr_auc,0.8810647153873372,0.7502662999860641,0.9657894736842105,0.881 [0.750; 0.966],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,holdout,accuracy,0.7272727272727273,0.5757575757575758,0.8787878787878788,0.727 [0.576; 0.879],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,holdout,balanced_accuracy,0.7161654135338347,0.5454292929292929,0.8636363636363636,0.716 [0.545; 0.864],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,holdout,sensitivity,0.7894736842105263,0.5789473684210527,0.95,0.789 [0.579; 0.950],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,holdout,specificity,0.6428571428571429,0.36363636363636365,0.9090909090909091,0.643 [0.364; 0.909],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,holdout,precision,0.75,0.5498863636363637,0.9411764705882353,0.750 [0.550; 0.941],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,holdout,npv,0.6923076923076923,0.4166666666666667,0.9166666666666666,0.692 [0.417; 0.917],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,holdout,f1,0.7692307692307693,0.5945945945945946,0.8979591836734694,0.769 [0.595; 0.898],baseline_vs_event_metrics_df,spectral_baseline,,
svc_rbf,SVM с RBF-ядром,61.0,spectral_baseline,holdout,mcc,0.4372908076255168,0.09182866950780605,0.7216878364870322,0.437 [0.092; 0.722],baseline_vs_event_metrics_df,spectral_baseline,,
logreg,Логистическая регрессия,2.0,event_compact,cv_oof,roc_auc,0.9762983091787439,0.9483695652173914,0.9957812500000001,0.976 [0.948; 0.996],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,cv_oof,pr_auc,0.9851805501532599,0.969013634989136,0.9967910921466225,0.985 [0.969; 0.997],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,cv_oof,accuracy,0.926829268292683,0.8841463414634146,0.9634146341463414,0.927 [0.884; 0.963],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,cv_oof,balanced_accuracy,0.9287439613526569,0.8844918431826845,0.9671985176282051,0.929 [0.884; 0.967],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,cv_oof,sensitivity,0.9130434782608695,0.8494623655913979,0.967391304347826,0.913 [0.849; 0.967],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,cv_oof,specificity,0.9444444444444444,0.8840344438170525,0.9871794871794872,0.944 [0.884; 0.987],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,cv_oof,precision,0.9545454545454546,0.9052631578947369,0.9893617021276596,0.955 [0.905; 0.989],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,cv_oof,npv,0.8947368421052632,0.8181818181818182,0.9605263157894737,0.895 [0.818; 0.961],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,cv_oof,f1,0.9333333333333333,0.8913015318765487,0.9693877551020408,0.933 [0.891; 0.969],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,cv_oof,mcc,0.8533752470897092,0.7643261927183838,0.9285991508047688,0.853 [0.764; 0.929],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,holdout,roc_auc,0.8609022556390977,0.710421888053467,0.9740788398692809,0.861 [0.710; 0.974],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,holdout,pr_auc,0.9204898472700329,0.8120189634518254,0.98582995951417,0.920 [0.812; 0.986],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,holdout,accuracy,0.8181818181818182,0.6666666666666666,0.9393939393939394,0.818 [0.667; 0.939],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,holdout,balanced_accuracy,0.8233082706766917,0.6805555555555556,0.9444444444444444,0.823 [0.681; 0.944],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,holdout,sensitivity,0.7894736842105263,0.5833333333333334,0.95,0.789 [0.583; 0.950],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,holdout,specificity,0.8571428571428571,0.6428571428571429,1.0,0.857 [0.643; 1.000],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,holdout,precision,0.8823529411764706,0.7142857142857143,1.0,0.882 [0.714; 1.000],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,holdout,npv,0.75,0.5,0.9411764705882353,0.750 [0.500; 0.941],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,holdout,f1,0.8333333333333334,0.6814393939393939,0.9474342105263154,0.833 [0.681; 0.947],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,2.0,event_compact,holdout,mcc,0.6394449716263073,0.35883578891077916,0.8806305718527109,0.639 [0.359; 0.881],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,cv_oof,roc_auc,0.9820350241545894,0.9636358832894159,0.9957862907744627,0.982 [0.964; 0.996],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,cv_oof,pr_auc,0.9859635745163486,0.9707186616161868,0.9968356185629378,0.986 [0.971; 0.997],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,cv_oof,accuracy,0.9451219512195121,0.9085365853658537,0.975609756097561,0.945 [0.909; 0.976],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,cv_oof,balanced_accuracy,0.9450483091787439,0.9072939211312947,0.9788805751173709,0.945 [0.907; 0.979],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,cv_oof,sensitivity,0.9456521739130435,0.8953335373317014,0.9887640449438202,0.946 [0.895; 0.989],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,cv_oof,specificity,0.9444444444444444,0.8888888888888888,0.9873457278481013,0.944 [0.889; 0.987],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,cv_oof,precision,0.9560439560439561,0.9110861423220974,0.9900024752475247,0.956 [0.911; 0.990],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,cv_oof,npv,0.9315068493150684,0.8701298701298701,0.9857142857142858,0.932 [0.870; 0.986],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,cv_oof,f1,0.9508196721311475,0.9154186693650392,0.9805871919342793,0.951 [0.915; 0.981],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,cv_oof,mcc,0.8888228003772927,0.8127873324657651,0.9523532664857335,0.889 [0.813; 0.952],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,holdout,roc_auc,0.9154135338345863,0.7995535714285715,1.0,0.915 [0.800; 1.000],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,holdout,pr_auc,0.9413628776688059,0.8434793687514811,1.0,0.941 [0.843; 1.000],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,holdout,accuracy,0.8484848484848485,0.7272727272727273,0.9696969696969697,0.848 [0.727; 0.970],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,holdout,balanced_accuracy,0.849624060150376,0.7161654135338347,0.96875,0.850 [0.716; 0.969],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,holdout,sensitivity,0.8421052631578947,0.65,1.0,0.842 [0.650; 1.000],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,holdout,specificity,0.8571428571428571,0.6428571428571429,1.0,0.857 [0.643; 1.000],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,holdout,precision,0.8888888888888888,0.7272727272727273,1.0,0.889 [0.727; 1.000],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,holdout,npv,0.8,0.5714285714285714,1.0,0.800 [0.571; 1.000],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,holdout,f1,0.8648648648648649,0.7272727272727273,0.9714285714285714,0.865 [0.727; 0.971],baseline_vs_event_metrics_df,event_compact,,
rf,Случайный лес,2.0,event_compact,holdout,mcc,0.6940491774014498,0.4259829453048118,0.9376144618769908,0.694 [0.426; 0.938],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,cv_oof,roc_auc,0.9769021739130435,0.949708712723951,0.9973166368515206,0.977 [0.950; 0.997],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,cv_oof,pr_auc,0.976692436735645,0.9428285653751327,0.998058315853952,0.977 [0.943; 0.998],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,cv_oof,accuracy,0.9451219512195121,0.9085365853658537,0.9817073170731707,0.945 [0.909; 0.982],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,cv_oof,balanced_accuracy,0.9450483091787439,0.9062886657216512,0.9806763285024154,0.945 [0.906; 0.981],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,cv_oof,sensitivity,0.9456521739130435,0.8935980243161094,0.9891304347826086,0.946 [0.894; 0.989],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,cv_oof,specificity,0.9444444444444444,0.8840344438170525,0.9871794871794872,0.944 [0.884; 0.987],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,cv_oof,precision,0.9560439560439561,0.9090677179962894,0.9897959183673469,0.956 [0.909; 0.990],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,cv_oof,npv,0.9315068493150684,0.868421052631579,0.9859154929577465,0.932 [0.868; 0.986],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,cv_oof,f1,0.9508196721311475,0.9139072847682119,0.9824561403508771,0.951 [0.914; 0.982],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,cv_oof,mcc,0.8888228003772927,0.8109298378284199,0.962311434911926,0.889 [0.811; 0.962],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,holdout,roc_auc,0.8721804511278195,0.7222117794486216,0.9849624060150376,0.872 [0.722; 0.985],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,holdout,pr_auc,0.8936868308548283,0.754911522856663,0.9920714285714286,0.894 [0.755; 0.992],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,holdout,accuracy,0.8484848484848485,0.7272727272727273,0.9696969696969697,0.848 [0.727; 0.970],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,holdout,balanced_accuracy,0.849624060150376,0.7194802222948675,0.9616071428571425,0.850 [0.719; 0.962],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,holdout,sensitivity,0.8421052631578947,0.6666666666666666,1.0,0.842 [0.667; 1.000],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,holdout,specificity,0.8571428571428571,0.6428571428571429,1.0,0.857 [0.643; 1.000],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,holdout,precision,0.8888888888888888,0.7333333333333333,1.0,0.889 [0.733; 1.000],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,holdout,npv,0.8,0.5714285714285714,1.0,0.800 [0.571; 1.000],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,holdout,f1,0.8648648648648649,0.7272727272727273,0.967741935483871,0.865 [0.727; 0.968],baseline_vs_event_metrics_df,event_compact,,
svc_rbf,SVM с RBF-ядром,2.0,event_compact,holdout,mcc,0.6940491774014498,0.43355498476206,0.9354143466934854,0.694 [0.434; 0.935],baseline_vs_event_metrics_df,event_compact,,
logreg,Логистическая регрессия,,,,roc_auc,,0.0824614415671632,0.21680267589014418,,baseline_vs_event_diff_df,,0.14522946859903385,0.0
logreg,Логистическая регрессия,,,,balanced_accuracy,,0.08556841491720545,0.24493981655242336,,baseline_vs_event_diff_df,,0.16334541062801922,0.0
logreg,Логистическая регрессия,,,,brier_score_negative,,0.07524302201928154,0.16453498907588246,,baseline_vs_event_diff_df,,0.11924100599999203,0.0
rf,Случайный лес,,,,roc_auc,,0.1008362002738437,0.2377313034126218,,baseline_vs_event_diff_df,,0.16983695652173914,0.0
rf,Случайный лес,,,,balanced_accuracy,,0.11869973542457989,0.26854383786571134,,baseline_vs_event_diff_df,,0.19504830917874394,0.0
rf,Случайный лес,,,,brier_score_negative,,0.088312124501328,0.16588248211970283,,baseline_vs_event_diff_df,,0.12922491787185827,0.0
svc_rbf,SVM с RBF-ядром,,,,roc_auc,,0.10784697308152245,0.26383205933427445,,baseline_vs_event_diff_df,,0.18357487922705318,0.0
svc_rbf,SVM с RBF-ядром,,,,balanced_accuracy,,0.1580401110440921,0.3279382202146564,,baseline_vs_event_diff_df,,0.24516908212560384,0.0
svc_rbf,SVM с RBF-ядром,,,,brier_score_negative,,0.10116709966524762,0.1798514545811802,,baseline_vs_event_diff_df,,0.14195642205269043,0.0
logreg,Логистическая регрессия,2.0,event_top2_train_only,nested_cv_top2_event,roc_auc,0.9690519323671497,0.9355642964335251,0.9951385380070791,0.969 [0.936; 0.995],nested_event_metrics_df,,,
logreg,Логистическая регрессия,2.0,event_top2_train_only,nested_cv_top2_event,pr_auc,0.9822524544518174,0.9639709167579212,0.9959850141409207,0.982 [0.964; 0.996],nested_event_metrics_df,,,
logreg,Логистическая регрессия,2.0,event_top2_train_only,nested_cv_top2_event,accuracy,0.926829268292683,0.8841463414634146,0.9634146341463414,0.927 [0.884; 0.963],nested_event_metrics_df,,,
logreg,Логистическая регрессия,2.0,event_top2_train_only,nested_cv_top2_event,balanced_accuracy,0.9287439613526569,0.8861160317568206,0.9671932479354354,0.929 [0.886; 0.967],nested_event_metrics_df,,,
logreg,Логистическая регрессия,2.0,event_top2_train_only,nested_cv_top2_event,sensitivity,0.9130434782608695,0.8488284002818887,0.9680851063829787,0.913 [0.849; 0.968],nested_event_metrics_df,,,
logreg,Логистическая регрессия,2.0,event_top2_train_only,nested_cv_top2_event,specificity,0.9444444444444444,0.8840344438170525,0.9871794871794872,0.944 [0.884; 0.987],nested_event_metrics_df,,,
logreg,Логистическая регрессия,2.0,event_top2_train_only,nested_cv_top2_event,precision,0.9545454545454546,0.9058823529411765,0.9894736842105263,0.955 [0.906; 0.989],nested_event_metrics_df,,,
logreg,Логистическая регрессия,2.0,event_top2_train_only,nested_cv_top2_event,npv,0.8947368421052632,0.8194444444444444,0.9605391319207108,0.895 [0.819; 0.961],nested_event_metrics_df,,,
logreg,Логистическая регрессия,2.0,event_top2_train_only,nested_cv_top2_event,f1,0.9333333333333333,0.8903206136900079,0.969395485466914,0.933 [0.890; 0.969],nested_event_metrics_df,,,
logreg,Логистическая регрессия,2.0,event_top2_train_only,nested_cv_top2_event,mcc,0.8533752470897092,0.765542619071237,0.9294016222362012,0.853 [0.766; 0.929],nested_event_metrics_df,,,
rf,Случайный лес,2.0,event_top2_train_only,nested_cv_top2_event,roc_auc,0.9756944444444445,0.952592493172107,0.9936788766264439,0.976 [0.953; 0.994],nested_event_metrics_df,,,
rf,Случайный лес,2.0,event_top2_train_only,nested_cv_top2_event,pr_auc,0.980254173283382,0.9594043287238324,0.9956317972656092,0.980 [0.959; 0.996],nested_event_metrics_df,,,
rf,Случайный лес,2.0,event_top2_train_only,nested_cv_top2_event,accuracy,0.9451219512195121,0.9085365853658537,0.975609756097561,0.945 [0.909; 0.976],nested_event_metrics_df,,,
rf,Случайный лес,2.0,event_top2_train_only,nested_cv_top2_event,balanced_accuracy,0.9450483091787439,0.9072939211312947,0.9788805751173709,0.945 [0.907; 0.979],nested_event_metrics_df,,,
rf,Случайный лес,2.0,event_top2_train_only,nested_cv_top2_event,sensitivity,0.9456521739130435,0.8953335373317014,0.9887640449438202,0.946 [0.895; 0.989],nested_event_metrics_df,,,
rf,Случайный лес,2.0,event_top2_train_only,nested_cv_top2_event,specificity,0.9444444444444444,0.8888888888888888,0.9873457278481013,0.944 [0.889; 0.987],nested_event_metrics_df,,,
rf,Случайный лес,2.0,event_top2_train_only,nested_cv_top2_event,precision,0.9560439560439561,0.9110861423220974,0.9900024752475247,0.956 [0.911; 0.990],nested_event_metrics_df,,,
rf,Случайный лес,2.0,event_top2_train_only,nested_cv_top2_event,npv,0.9315068493150684,0.8701298701298701,0.9857142857142858,0.932 [0.870; 0.986],nested_event_metrics_df,,,
rf,Случайный лес,2.0,event_top2_train_only,nested_cv_top2_event,f1,0.9508196721311475,0.9154186693650392,0.9805871919342793,0.951 [0.915; 0.981],nested_event_metrics_df,,,
rf,Случайный лес,2.0,event_top2_train_only,nested_cv_top2_event,mcc,0.8888228003772927,0.8127873324657651,0.9523532664857335,0.889 [0.813; 0.952],nested_event_metrics_df,,,
svc_rbf,SVM с RBF-ядром,2.0,event_top2_train_only,nested_cv_top2_event,roc_auc,0.9758454106280192,0.9486210396277704,0.9961369167126993,0.976 [0.949; 0.996],nested_event_metrics_df,,,
svc_rbf,SVM с RBF-ядром,2.0,event_top2_train_only,nested_cv_top2_event,pr_auc,0.9821231502048197,0.9603535224874542,0.9976372538427403,0.982 [0.960; 0.998],nested_event_metrics_df,,,
svc_rbf,SVM с RBF-ядром,2.0,event_top2_train_only,nested_cv_top2_event,accuracy,0.9451219512195121,0.9085365853658537,0.9817073170731707,0.945 [0.909; 0.982],nested_event_metrics_df,,,
svc_rbf,SVM с RBF-ядром,2.0,event_top2_train_only,nested_cv_top2_event,balanced_accuracy,0.9450483091787439,0.9062886657216512,0.9806763285024154,0.945 [0.906; 0.981],nested_event_metrics_df,,,
svc_rbf,SVM с RBF-ядром,2.0,event_top2_train_only,nested_cv_top2_event,sensitivity,0.9456521739130435,0.8935980243161094,0.9891304347826086,0.946 [0.894; 0.989],nested_event_metrics_df,,,
svc_rbf,SVM с RBF-ядром,2.0,event_top2_train_only,nested_cv_top2_event,specificity,0.9444444444444444,0.8840344438170525,0.9871794871794872,0.944 [0.884; 0.987],nested_event_metrics_df,,,
svc_rbf,SVM с RBF-ядром,2.0,event_top2_train_only,nested_cv_top2_event,precision,0.9560439560439561,0.9090677179962894,0.9897959183673469,0.956 [0.909; 0.990],nested_event_metrics_df,,,
svc_rbf,SVM с RBF-ядром,2.0,event_top2_train_only,nested_cv_top2_event,npv,0.9315068493150684,0.868421052631579,0.9859154929577465,0.932 [0.868; 0.986],nested_event_metrics_df,,,
svc_rbf,SVM с RBF-ядром,2.0,event_top2_train_only,nested_cv_top2_event,f1,0.9508196721311475,0.9139072847682119,0.9824561403508771,0.951 [0.914; 0.982],nested_event_metrics_df,,,
svc_rbf,SVM с RBF-ядром,2.0,event_top2_train_only,nested_cv_top2_event,mcc,0.8888228003772927,0.8109298378284199,0.962311434911926,0.889 [0.811; 0.962],nested_event_metrics_df,,,
logreg,Логистическая регрессия,1.0,negative_control_n_records_only,cv_oof,roc_auc,1.0,1.0,1.0,1.000 [1.000; 1.000],negative_control_metrics_df,,,
logreg,Логистическая регрессия,1.0,negative_control_n_records_only,cv_oof,pr_auc,1.0,0.9999999999999999,1.0000000000000002,1.000 [1.000; 1.000],negative_control_metrics_df,,,
logreg,Логистическая регрессия,1.0,negative_control_n_records_only,cv_oof,accuracy,1.0,1.0,1.0,1.000 [1.000; 1.000],negative_control_metrics_df,,,
